inquiry_id,client_id,created_at,resolved_at,resolution_minutes,issue_category,issue_subcategory,priority,sla_hours,resolved_within_sla,satisfaction_score,channel,region,handled_by
INC04550,C1328,4/28/2025 21:40,4/29/2025 5:34,474,Payment Failure,Gateway Error,Medium,48,TRUE,5,Phone,Central,Agent_20
INC04551,C1668,6/28/2025 2:41,6/29/2025 6:41,1680,Delay,Clearing Delay,High,24,FALSE,1,Mobile App,West,Agent_17
INC04552,C1424,1/10/2025 15:22,1/10/2025 16:12,50,Delay,Interbank Delay,High,24,TRUE,5,Mobile App,North,Agent_80
INC04553,C1340,7/28/2025 12:46,7/28/2025 15:05,139,Account Access,Password Reset,Critical,4,TRUE,3,Phone,East,Agent_31
INC04554,C1350,5/20/2025 0:49,5/21/2025 3:33,1604,Delay,Clearing Delay,Low,72,TRUE,3,Mobile App,West,Agent_89
INC04555,C1903,6/5/2025 14:23,6/5/2025 23:02,519,KYC/Documentation,Verification Delay,Low,72,TRUE,5,Email,South,Agent_76
INC04556,C1332,9/2/2025 15:19,9/2/2025 17:48,149,Account Access,MFA Issue,Low,72,TRUE,5,Phone,South,Agent_31
INC04557,C1190,5/5/2025 1:39,,,Fraud Detection,Account Takeover,High,24,FALSE,,Phone,East,Agent_90
INC04558,C1342,9/6/2025 20:01,9/7/2025 9:13,792,Transaction Mismatch,Amount Mismatch,High,24,TRUE,3,Email,West,Agent_29
INC04559,C1000,1/7/2025 10:13,1/8/2025 21:27,2114,KYC/Documentation,Verification Delay,Low,72,TRUE,4,Mobile App,Central,Agent_9
INC04560,C1114,8/2/2025 4:37,8/3/2025 0:16,1179,Delay,Processing Queue,High,24,TRUE,2,Chat,North,Agent_62
INC04561,C1867,2/27/2025 1:27,2/28/2025 20:40,2593,Delay,Processing Queue,Low,72,TRUE,3,Mobile App,North,Agent_43
INC04562,C1480,1/31/2025 8:07,1/31/2025 21:56,829,Transaction Mismatch,Missing Transaction,Medium,48,TRUE,4,Mobile App,Central,Agent_56
INC04563,C1952,4/14/2025 3:38,4/14/2025 10:38,420,Chargeback,Merchant Error,Medium,48,TRUE,,Mobile App,North,Agent_71
INC04564,C1952,8/25/2025 8:39,8/26/2025 15:25,1846,KYC/Documentation,Missing Documents,Low,72,TRUE,3,Email,North,Agent_66
INC04565,C1520,9/8/2025 17:33,9/8/2025 19:45,132,Account Access,MFA Issue,High,24,TRUE,5,Email,East,Agent_100
INC04566,C1703,4/21/2025 14:22,4/22/2025 2:23,721,Transaction Mismatch,Missing Transaction,Medium,48,TRUE,,Mobile App,South,Agent_58
INC04567,C1066,5/10/2025 16:11,5/11/2025 1:00,529,Fraud Detection,Card Fraud,Medium,48,TRUE,5,Chat,East,Agent_63
INC04568,C1963,6/20/2025 18:22,6/21/2025 1:43,441,Delay,Clearing Delay,High,24,TRUE,4,Email,West,Agent_58
INC04569,C1749,3/19/2025 23:42,3/22/2025 5:54,3252,Delay,Interbank Delay,Low,72,TRUE,2,Phone,East,Agent_3
INC04570,C1657,3/23/2025 17:11,3/23/2025 23:26,375,Account Access,MFA Issue,Low,72,TRUE,5,Phone,South,Agent_58
INC04571,C1679,2/10/2025 13:50,2/12/2025 5:10,2360,Delay,Interbank Delay,Medium,48,TRUE,2,Email,North,Agent_48
INC04572,C1903,7/29/2025 20:15,7/30/2025 6:37,622,Chargeback,Customer Dispute,High,24,TRUE,4,Phone,East,Agent_14
INC04573,C1450,2/8/2025 22:15,2/9/2025 20:16,1321,KYC/Documentation,Missing Documents,Low,72,TRUE,4,Phone,East,Agent_56
INC04574,C1066,6/6/2025 9:38,6/7/2025 22:53,2235,Delay,Interbank Delay,Medium,48,TRUE,2,Chat,North,Agent_78
INC04575,C1886,4/25/2025 19:16,4/28/2025 2:31,3315,Delay,Processing Queue,Medium,48,FALSE,2,Phone,Central,Agent_88
INC04576,C1864,3/24/2025 13:50,3/25/2025 1:11,681,Payment Failure,Gateway Error,Low,72,TRUE,5,Mobile App,North,Agent_82
INC04577,C1439,8/5/2025 16:04,8/5/2025 19:27,203,Chargeback,Merchant Error,Low,72,TRUE,5,Mobile App,West,Agent_13
INC04578,C1419,2/22/2025 15:48,2/22/2025 17:04,76,Account Access,Locked Account,Low,72,TRUE,5,Mobile App,North,Agent_72
INC04579,C1694,1/16/2025 10:47,1/16/2025 12:57,130,Account Access,MFA Issue,Medium,48,TRUE,4,Phone,East,Agent_80
INC04580,C1180,9/3/2025 15:45,9/3/2025 21:21,336,Payment Failure,Beneficiary Error,Low,72,TRUE,5,Chat,North,Agent_5
INC04581,C1423,4/29/2025 1:12,4/29/2025 8:15,423,Transaction Mismatch,Missing Transaction,High,24,TRUE,4,Phone,West,Agent_45
INC04582,C1479,8/11/2025 5:49,8/11/2025 9:12,203,Account Access,Locked Account,Low,72,TRUE,5,Mobile App,East,Agent_83
INC04583,C1216,2/21/2025 19:17,2/22/2025 10:02,885,Chargeback,Merchant Error,High,24,TRUE,3,Email,East,Agent_10
INC04584,C1954,1/20/2025 2:00,1/21/2025 19:26,2486,KYC/Documentation,Verification Delay,Low,72,TRUE,2,Email,South,Agent_57
INC04585,C1695,9/6/2025 22:48,9/8/2025 15:55,2467,Delay,Interbank Delay,Medium,48,TRUE,3,Email,West,Agent_65
INC04586,C1710,3/30/2025 7:39,3/30/2025 10:17,158,Account Access,Locked Account,Low,72,TRUE,5,Chat,East,Agent_69
INC04587,C1878,4/4/2025 2:15,4/4/2025 12:46,631,Payment Failure,Gateway Error,Low,72,TRUE,5,Chat,West,Agent_52
INC04588,C1781,5/22/2025 3:43,5/24/2025 1:13,2730,KYC/Documentation,Missing Documents,Low,72,TRUE,,Chat,East,Agent_104
INC04589,C1220,5/8/2025 5:57,5/8/2025 22:03,966,Fraud Detection,Account Takeover,Low,72,TRUE,5,Mobile App,South,Agent_16
INC04590,C1225,8/25/2025 10:57,8/25/2025 23:36,759,KYC/Documentation,Missing Documents,Medium,48,TRUE,4,Email,East,Agent_31
INC04591,C1494,5/9/2025 22:09,5/10/2025 4:09,360,Account Access,Locked Account,Low,72,TRUE,5,Mobile App,East,Agent_56
INC04592,C1430,3/26/2025 17:00,3/26/2025 18:53,113,Fraud Detection,Card Fraud,Low,72,TRUE,5,Chat,East,Agent_99
INC04593,C1174,6/16/2025 23:33,,,Chargeback,Merchant Error,High,24,FALSE,,Chat,North,Agent_61
INC04594,C1184,3/23/2025 16:24,3/23/2025 23:05,401,Transaction Mismatch,Duplicate Transaction,Medium,48,TRUE,4,Email,West,Agent_3
INC04595,C1741,8/8/2025 5:40,,,Transaction Mismatch,Missing Transaction,Critical,4,FALSE,,Email,West,Agent_3
INC04596,C1773,1/31/2025 11:22,2/2/2025 2:28,2346,Delay,Processing Queue,Low,72,TRUE,3,Email,North,Agent_53
INC04597,C1651,8/24/2025 11:54,8/26/2025 19:56,3362,Delay,Interbank Delay,Low,72,TRUE,2,Mobile App,North,Agent_100
INC04598,C1488,4/21/2025 9:49,4/22/2025 10:09,1460,KYC/Documentation,Verification Delay,High,24,FALSE,1,Chat,West,Agent_109
INC04599,C1550,8/4/2025 6:47,8/5/2025 7:24,1477,Delay,Interbank Delay,Critical,4,FALSE,1,Mobile App,North,Agent_68
INC04600,C1563,1/16/2025 22:54,1/17/2025 9:38,644,Fraud Detection,Card Fraud,Medium,48,TRUE,5,Phone,South,Agent_91
INC04601,C1820,3/18/2025 20:50,3/19/2025 3:59,429,Fraud Detection,Suspicious Login,High,24,TRUE,3,Chat,West,Agent_89
INC04602,C1340,7/6/2025 6:48,7/6/2025 7:16,28,Transaction Mismatch,Duplicate Transaction,Low,72,TRUE,5,Phone,South,Agent_81
INC04603,C1210,6/17/2025 12:09,6/17/2025 15:28,199,Delay,Processing Queue,Critical,4,TRUE,3,Chat,West,Agent_107
INC04604,C1058,5/12/2025 21:17,5/13/2025 17:16,1199,Chargeback,Merchant Error,Low,72,TRUE,4,Mobile App,North,Agent_72
INC04605,C1619,7/12/2025 1:58,7/12/2025 10:30,512,Transaction Mismatch,Missing Transaction,High,24,TRUE,4,Chat,East,Agent_10
INC04606,C1144,1/19/2025 12:42,1/19/2025 18:01,319,Payment Failure,Beneficiary Error,Medium,48,TRUE,4,Phone,West,Agent_19
INC04607,C1814,7/13/2025 0:19,7/13/2025 10:48,629,Fraud Detection,Suspicious Login,Low,72,TRUE,4,Phone,North,Agent_32
INC04608,C1976,8/4/2025 20:12,8/5/2025 8:49,757,Delay,Interbank Delay,Medium,48,TRUE,4,Mobile App,South,Agent_41
INC04609,C1172,1/18/2025 21:37,1/19/2025 12:28,891,Payment Failure,Gateway Error,Low,72,TRUE,5,Phone,Central,Agent_114
INC04610,C1610,7/16/2025 0:33,7/17/2025 6:41,1808,Delay,Clearing Delay,Medium,48,TRUE,,Email,South,Agent_91
INC04611,C1571,7/24/2025 0:15,7/25/2025 0:05,1430,Chargeback,Customer Dispute,Medium,48,TRUE,4,Chat,East,Agent_101
INC04612,C1441,5/20/2025 6:51,5/20/2025 10:37,226,Transaction Mismatch,Amount Mismatch,High,24,TRUE,4,Mobile App,West,Agent_110
INC04613,C1732,8/2/2025 6:55,8/2/2025 8:02,67,Account Access,Password Reset,High,24,TRUE,4,Phone,Central,Agent_8
INC04614,C1480,6/5/2025 7:32,6/6/2025 12:21,1729,Fraud Detection,Card Fraud,Low,72,TRUE,4,Mobile App,East,Agent_99
INC04615,C1777,7/12/2025 16:45,7/13/2025 3:20,635,Fraud Detection,Card Fraud,Medium,48,TRUE,5,Phone,North,Agent_104
INC04616,C1233,8/30/2025 8:29,8/30/2025 13:27,298,Payment Failure,Beneficiary Error,Critical,4,FALSE,1,Phone,North,Agent_21
INC04617,C1134,7/17/2025 11:39,7/17/2025 20:41,542,Transaction Mismatch,Duplicate Transaction,Low,72,TRUE,,Email,North,Agent_18
INC04618,C1250,2/6/2025 15:33,2/6/2025 21:52,379,Transaction Mismatch,Amount Mismatch,Low,72,TRUE,5,Email,West,Agent_110
INC04619,C1831,6/11/2025 16:34,6/11/2025 23:21,407,Delay,Clearing Delay,Medium,48,TRUE,5,Email,North,Agent_54
INC04620,C1171,4/22/2025 0:54,4/23/2025 23:03,2769,Delay,Interbank Delay,Low,72,TRUE,3,Mobile App,North,Agent_71
INC04621,C1845,2/22/2025 0:36,2/22/2025 20:01,1165,Fraud Detection,Card Fraud,Low,72,TRUE,4,Phone,West,Agent_78
INC04622,C1556,4/3/2025 10:04,4/3/2025 23:19,795,Transaction Mismatch,Missing Transaction,Low,72,TRUE,4,Phone,North,Agent_28
INC04623,C1867,8/18/2025 1:11,8/18/2025 13:20,729,KYC/Documentation,Mismatch Info,High,24,TRUE,,Phone,Central,Agent_40
INC04624,C1886,1/3/2025 2:55,1/3/2025 4:06,71,Account Access,MFA Issue,Medium,48,TRUE,5,Email,West,Agent_5
INC04625,C1373,8/27/2025 15:09,8/27/2025 20:38,329,Transaction Mismatch,Amount Mismatch,Medium,48,TRUE,5,Phone,Central,Agent_71
INC04626,C1359,1/4/2025 13:47,1/4/2025 23:17,570,KYC/Documentation,Mismatch Info,Medium,48,TRUE,,Email,South,Agent_27
INC04627,C1036,7/5/2025 0:07,7/5/2025 1:54,107,Account Access,MFA Issue,Low,72,TRUE,4,Chat,Central,Agent_35
INC04628,C1746,7/13/2025 3:31,7/15/2025 11:17,3346,Delay,Interbank Delay,Medium,48,FALSE,1,Chat,North,Agent_27
INC04629,C1885,4/24/2025 21:08,,,Payment Failure,Insufficient Funds,Low,72,FALSE,,Email,East,Agent_1
INC04630,C1429,9/2/2025 9:05,9/3/2025 8:36,1411,KYC/Documentation,Verification Delay,Medium,48,TRUE,,Mobile App,East,Agent_31
INC04631,C1978,5/2/2025 18:03,5/2/2025 20:49,166,Account Access,Password Reset,Medium,48,TRUE,5,Chat,West,Agent_36
INC04632,C1028,4/13/2025 7:38,4/13/2025 8:43,65,Payment Failure,Beneficiary Error,Low,72,TRUE,5,Chat,North,Agent_51
INC04633,C1531,3/14/2025 21:24,3/15/2025 2:02,278,Transaction Mismatch,Amount Mismatch,Medium,48,TRUE,4,Email,North,Agent_35
INC04634,C1648,7/20/2025 11:00,7/20/2025 15:53,293,Account Access,Password Reset,Medium,48,TRUE,5,Chat,East,Agent_66
INC04635,C1108,5/29/2025 12:55,5/29/2025 19:47,412,Fraud Detection,Card Fraud,Low,72,TRUE,5,Phone,South,Agent_28
INC04636,C1953,3/28/2025 0:06,3/28/2025 6:16,370,Chargeback,Customer Dispute,Medium,48,TRUE,,Phone,West,Agent_96
INC04637,C1122,1/9/2025 19:07,1/10/2025 1:35,388,Transaction Mismatch,Duplicate Transaction,Low,72,TRUE,5,Email,West,Agent_105
INC04638,C1400,8/25/2025 15:40,8/27/2025 9:05,2485,KYC/Documentation,Verification Delay,Medium,48,TRUE,2,Email,South,Agent_87
INC04639,C1761,5/26/2025 6:46,5/26/2025 9:49,183,Account Access,MFA Issue,Medium,48,TRUE,,Mobile App,South,Agent_2
INC04640,C1848,3/14/2025 0:16,3/14/2025 9:45,569,Chargeback,Merchant Error,Low,72,TRUE,5,Email,West,Agent_101
INC04641,C1804,6/23/2025 7:18,6/23/2025 20:51,813,Transaction Mismatch,Duplicate Transaction,Low,72,TRUE,5,Email,West,Agent_15
INC04642,C1377,8/13/2025 9:21,,,Delay,Interbank Delay,Low,72,FALSE,,Chat,North,Agent_72
INC04643,C1596,1/27/2025 1:09,1/27/2025 4:26,197,Payment Failure,Gateway Error,Critical,4,TRUE,2,Chat,East,Agent_61
INC04644,C1142,4/11/2025 10:27,4/11/2025 18:32,485,KYC/Documentation,Missing Documents,High,24,TRUE,4,Chat,South,Agent_53
INC04645,C1331,2/17/2025 1:50,2/18/2025 4:39,1609,Delay,Processing Queue,High,24,FALSE,1,Phone,Central,Agent_15
INC04646,C1428,5/16/2025 22:27,5/17/2025 14:38,971,Fraud Detection,Card Fraud,Low,72,TRUE,5,Phone,West,Agent_38
INC04647,C1343,2/27/2025 15:03,2/27/2025 21:55,412,Transaction Mismatch,Amount Mismatch,Low,72,TRUE,5,Chat,South,Agent_85
INC04648,C1191,2/11/2025 6:16,,,Delay,Interbank Delay,Low,72,FALSE,,Phone,Central,Agent_45
INC04649,C1459,6/3/2025 2:31,6/3/2025 14:39,728,Fraud Detection,Card Fraud,Low,72,TRUE,5,Phone,East,Agent_99
INC04650,C1773,5/18/2025 17:10,5/20/2025 3:51,2081,Delay,Clearing Delay,Medium,48,TRUE,2,Mobile App,Central,Agent_81
INC04651,C1667,2/22/2025 0:48,2/22/2025 12:30,702,Chargeback,Customer Dispute,High,24,TRUE,4,Chat,West,Agent_14
INC04652,C1418,3/11/2025 1:50,3/11/2025 23:52,1322,Chargeback,Merchant Error,Low,72,TRUE,4,Mobile App,West,Agent_34
INC04653,C1267,8/26/2025 17:52,8/27/2025 0:52,420,Transaction Mismatch,Duplicate Transaction,High,24,TRUE,4,Chat,North,Agent_96
INC04654,C1988,2/9/2025 20:55,2/10/2025 17:44,1249,Chargeback,Customer Dispute,High,24,TRUE,2,Email,East,Agent_60
INC04655,C1533,1/8/2025 18:37,1/10/2025 20:21,2984,Delay,Interbank Delay,Low,72,TRUE,2,Chat,East,Agent_98
INC04656,C1144,2/24/2025 8:15,2/24/2025 9:43,88,Account Access,Password Reset,Low,72,TRUE,5,Phone,South,Agent_24
INC04657,C1810,7/29/2025 10:53,7/30/2025 16:37,1784,Delay,Clearing Delay,High,24,FALSE,1,Phone,East,Agent_24
INC04658,C1500,4/16/2025 19:49,4/18/2025 21:09,2960,Delay,Interbank Delay,Low,72,TRUE,3,Email,North,Agent_94
INC04659,C1441,4/26/2025 1:14,4/26/2025 12:55,701,KYC/Documentation,Verification Delay,Low,72,TRUE,4,Mobile App,West,Agent_102
INC04660,C1125,7/25/2025 18:09,7/25/2025 22:51,282,Account Access,Password Reset,Medium,48,TRUE,5,Phone,East,Agent_2
INC04661,C1994,9/8/2025 3:37,9/8/2025 17:14,817,Delay,Interbank Delay,Critical,4,FALSE,1,Chat,East,Agent_120
INC04662,C1522,5/23/2025 0:54,5/23/2025 6:27,333,Payment Failure,Gateway Error,High,24,TRUE,5,Mobile App,West,Agent_61
INC04663,C1762,4/17/2025 17:41,4/18/2025 1:11,450,Fraud Detection,Suspicious Login,High,24,TRUE,4,Chat,West,Agent_64
INC04664,C1184,8/6/2025 19:20,8/8/2025 22:35,3075,KYC/Documentation,Mismatch Info,Low,72,TRUE,3,Mobile App,South,Agent_22
INC04665,C1692,9/1/2025 6:10,9/1/2025 13:00,410,Chargeback,Merchant Error,High,24,TRUE,4,Phone,Central,Agent_86
INC04666,C1946,1/21/2025 10:26,1/21/2025 11:05,39,Account Access,Locked Account,High,24,TRUE,5,Chat,North,Agent_88
INC04667,C1236,4/30/2025 9:12,5/1/2025 4:04,1132,KYC/Documentation,Verification Delay,Medium,48,TRUE,4,Email,Central,Agent_100
INC04668,C1034,8/16/2025 12:51,8/16/2025 18:14,323,Payment Failure,Beneficiary Error,Medium,48,TRUE,5,Chat,North,Agent_75
INC04669,C1438,2/22/2025 15:50,2/24/2025 21:42,3232,Delay,Interbank Delay,Low,72,TRUE,3,Email,West,Agent_33
INC04670,C1269,4/21/2025 14:15,4/21/2025 15:44,89,Delay,Clearing Delay,Critical,4,TRUE,4,Email,East,Agent_10
INC04671,C1575,4/7/2025 11:55,4/7/2025 21:28,573,Transaction Mismatch,Amount Mismatch,High,24,TRUE,4,Email,West,Agent_16
INC04672,C1261,2/3/2025 3:47,2/3/2025 19:01,914,Transaction Mismatch,Amount Mismatch,Low,72,TRUE,5,Mobile App,Central,Agent_62
INC04673,C1956,4/28/2025 23:22,4/30/2025 8:21,1979,Delay,Interbank Delay,High,24,FALSE,1,Mobile App,East,Agent_58
INC04674,C1180,4/10/2025 2:41,4/10/2025 5:03,142,Account Access,Locked Account,Medium,48,TRUE,4,Mobile App,West,Agent_30
INC04675,C1618,8/31/2025 20:46,,,Delay,Processing Queue,Medium,48,FALSE,,Chat,South,Agent_71
INC04676,C1911,4/10/2025 1:07,4/10/2025 7:17,370,Payment Failure,Insufficient Funds,Medium,48,TRUE,5,Phone,West,Agent_48
INC04677,C1700,8/10/2025 0:33,8/10/2025 9:56,563,Chargeback,Merchant Error,High,24,TRUE,,Phone,South,Agent_37
INC04678,C1067,5/26/2025 12:51,5/26/2025 21:34,523,Fraud Detection,Suspicious Login,High,24,TRUE,4,Mobile App,South,Agent_34
INC04679,C1854,7/13/2025 1:59,7/13/2025 4:25,146,Payment Failure,Gateway Error,High,24,TRUE,5,Email,North,Agent_34
INC04680,C1155,4/10/2025 22:05,4/11/2025 21:33,1408,Delay,Interbank Delay,High,24,TRUE,3,Email,Central,Agent_96
INC04681,C1537,1/4/2025 9:21,1/4/2025 13:06,225,Payment Failure,Gateway Error,High,24,TRUE,5,Email,East,Agent_73
INC04682,C1742,2/27/2025 20:05,2/28/2025 7:02,657,Fraud Detection,Account Takeover,Low,72,TRUE,5,Mobile App,South,Agent_72
INC04683,C1664,7/28/2025 17:51,7/29/2025 4:22,631,Fraud Detection,Card Fraud,High,24,TRUE,4,Email,South,Agent_82
INC04684,C1212,9/7/2025 22:49,9/8/2025 4:03,314,Delay,Clearing Delay,Low,72,TRUE,5,Email,East,Agent_89
INC04685,C1064,9/15/2025 17:15,9/17/2025 8:08,2333,Chargeback,Customer Dispute,Low,72,TRUE,3,Mobile App,North,Agent_84
INC04686,C1465,5/3/2025 7:32,5/5/2025 0:13,2441,Delay,Processing Queue,Medium,48,TRUE,2,Mobile App,North,Agent_20
INC04687,C1256,9/10/2025 9:38,9/10/2025 16:01,383,Transaction Mismatch,Duplicate Transaction,High,24,TRUE,3,Phone,North,Agent_44
INC04688,C1522,1/16/2025 7:37,1/17/2025 4:39,1262,Transaction Mismatch,Missing Transaction,Low,72,TRUE,3,Email,West,Agent_79
INC04689,C1059,4/24/2025 19:41,4/25/2025 4:46,545,Transaction Mismatch,Missing Transaction,Medium,48,TRUE,4,Email,South,Agent_101
INC04690,C1324,8/18/2025 20:33,8/19/2025 11:07,874,Fraud Detection,Suspicious Login,Low,72,TRUE,5,Email,West,Agent_76
INC04691,C1833,3/18/2025 7:49,,,Delay,Clearing Delay,Medium,48,FALSE,,Mobile App,North,Agent_111
INC04692,C1837,2/13/2025 10:27,2/14/2025 21:36,2109,KYC/Documentation,Missing Documents,Low,72,TRUE,4,Mobile App,West,Agent_71
INC04693,C1086,1/16/2025 2:43,,,Fraud Detection,Account Takeover,Low,72,FALSE,,Chat,North,Agent_109
INC04694,C1884,3/19/2025 17:56,3/20/2025 17:40,1424,Fraud Detection,Account Takeover,Low,72,TRUE,5,Email,North,Agent_72
INC04695,C1190,4/14/2025 13:08,4/14/2025 23:03,595,Payment Failure,Insufficient Funds,Medium,48,TRUE,5,Email,West,Agent_70
INC04696,C1992,8/6/2025 22:04,8/7/2025 12:35,871,Chargeback,Customer Dispute,High,24,TRUE,3,Mobile App,North,Agent_91
INC04697,C1245,8/1/2025 6:39,8/1/2025 11:08,269,Account Access,MFA Issue,Medium,48,TRUE,5,Mobile App,Central,Agent_73
INC04698,C1561,1/26/2025 13:23,1/27/2025 0:42,679,Transaction Mismatch,Amount Mismatch,Medium,48,TRUE,5,Chat,South,Agent_114
INC04699,C1852,8/1/2025 12:59,8/2/2025 5:29,990,Fraud Detection,Card Fraud,Medium,48,TRUE,4,Chat,West,Agent_100
INC04700,C1507,2/13/2025 16:17,2/14/2025 9:00,1003,Fraud Detection,Account Takeover,Medium,48,TRUE,4,Chat,Central,Agent_18
INC04701,C1823,5/22/2025 10:32,5/22/2025 16:08,336,Transaction Mismatch,Missing Transaction,Critical,4,FALSE,1,Email,West,Agent_38
INC04702,C1386,6/9/2025 17:56,6/10/2025 20:53,1617,KYC/Documentation,Missing Documents,High,24,FALSE,2,Phone,East,Agent_17
INC04703,C1159,5/18/2025 8:20,5/18/2025 20:17,717,Fraud Detection,Account Takeover,Medium,48,TRUE,,Phone,West,Agent_104
INC04704,C1111,3/30/2025 19:21,3/31/2025 5:52,631,Chargeback,Customer Dispute,High,24,TRUE,3,Phone,South,Agent_57
INC04705,C1520,7/30/2025 6:48,7/30/2025 13:42,414,Payment Failure,Gateway Error,Low,72,TRUE,5,Phone,East,Agent_28
INC04706,C1960,9/9/2025 8:05,9/10/2025 7:18,1393,Delay,Processing Queue,High,24,TRUE,2,Phone,Central,Agent_94
INC04707,C1104,7/12/2025 10:20,7/13/2025 19:07,1967,Delay,Processing Queue,Medium,48,TRUE,3,Mobile App,North,Agent_111
INC04708,C1130,9/11/2025 23:47,9/12/2025 12:13,746,Fraud Detection,Card Fraud,Medium,48,TRUE,4,Chat,North,Agent_22
INC04709,C1413,8/30/2025 11:37,8/31/2025 1:03,806,Fraud Detection,Card Fraud,Low,72,TRUE,5,Chat,West,Agent_47
INC04710,C1072,7/6/2025 10:30,7/6/2025 18:16,466,Payment Failure,Gateway Error,Medium,48,TRUE,4,Phone,West,Agent_86
INC04711,C1215,1/2/2025 10:25,1/2/2025 22:57,752,KYC/Documentation,Verification Delay,Critical,4,FALSE,1,Chat,North,Agent_7
INC04712,C1899,7/27/2025 0:49,7/27/2025 2:41,112,Account Access,MFA Issue,High,24,TRUE,4,Phone,East,Agent_25
INC04713,C1710,2/10/2025 14:24,2/12/2025 21:51,3327,Delay,Processing Queue,Low,72,TRUE,2,Chat,West,Agent_77
INC04714,C1707,8/26/2025 22:37,8/27/2025 10:57,740,Payment Failure,Insufficient Funds,Low,72,TRUE,,Mobile App,Central,Agent_58
INC04715,C1017,6/18/2025 14:21,,,Account Access,MFA Issue,Low,72,FALSE,,Mobile App,Central,Agent_25
INC04716,C1161,5/18/2025 5:26,5/18/2025 15:16,590,Transaction Mismatch,Amount Mismatch,High,24,TRUE,4,Chat,Central,Agent_91
INC04717,C1959,8/11/2025 18:25,8/11/2025 23:21,296,Account Access,Locked Account,Medium,48,TRUE,5,Phone,Central,Agent_60
INC04718,C1429,6/13/2025 16:35,6/14/2025 11:34,1139,Fraud Detection,Account Takeover,Medium,48,TRUE,3,Email,East,Agent_68
INC04719,C1577,8/16/2025 8:21,8/18/2025 10:33,3012,Delay,Processing Queue,Low,72,TRUE,3,Email,West,Agent_79
INC04720,C1615,1/29/2025 5:10,1/29/2025 8:37,207,Account Access,Locked Account,Low,72,TRUE,5,Chat,East,Agent_28
INC04721,C1331,2/5/2025 21:10,2/5/2025 23:51,161,Account Access,MFA Issue,Critical,4,TRUE,4,Chat,West,Agent_78
INC04722,C1773,1/16/2025 1:30,1/16/2025 10:24,534,Transaction Mismatch,Duplicate Transaction,High,24,TRUE,4,Mobile App,South,Agent_32
INC04723,C1998,1/30/2025 12:41,1/30/2025 18:23,342,Chargeback,Merchant Error,Medium,48,TRUE,5,Email,West,Agent_90
INC04724,C1408,2/7/2025 20:43,2/8/2025 8:43,720,Delay,Clearing Delay,Low,72,TRUE,5,Mobile App,West,Agent_62
INC04725,C1761,7/14/2025 15:38,7/15/2025 10:03,1105,KYC/Documentation,Mismatch Info,Medium,48,TRUE,4,Email,South,Agent_35
INC04726,C1798,7/16/2025 15:13,7/17/2025 10:06,1133,Delay,Interbank Delay,Medium,48,TRUE,4,Mobile App,Central,Agent_16
INC04727,C1167,3/9/2025 0:53,3/9/2025 4:04,191,Transaction Mismatch,Duplicate Transaction,Medium,48,TRUE,5,Chat,East,Agent_27
INC04728,C1241,3/12/2025 12:53,3/13/2025 6:54,1081,Transaction Mismatch,Missing Transaction,Low,72,TRUE,4,Mobile App,West,Agent_63
INC04729,C1400,5/19/2025 17:33,,,KYC/Documentation,Mismatch Info,Critical,4,FALSE,,Phone,Central,Agent_99
INC04730,C1125,9/3/2025 16:27,9/3/2025 17:52,85,Payment Failure,Gateway Error,Critical,4,TRUE,4,Email,East,Agent_75
INC04731,C1808,1/20/2025 23:46,1/21/2025 5:08,322,Payment Failure,Beneficiary Error,Low,72,TRUE,5,Chat,East,Agent_60
INC04732,C1351,5/23/2025 5:29,,,Transaction Mismatch,Duplicate Transaction,Low,72,FALSE,,Email,West,Agent_72
INC04733,C1562,7/30/2025 2:03,7/30/2025 9:06,423,Transaction Mismatch,Duplicate Transaction,High,24,TRUE,4,Mobile App,East,Agent_116
INC04734,C1258,1/29/2025 14:20,1/30/2025 21:28,1868,KYC/Documentation,Missing Documents,Medium,48,TRUE,3,Mobile App,North,Agent_31
INC04735,C1535,8/18/2025 17:10,8/19/2025 12:16,1146,Chargeback,Customer Dispute,Low,72,TRUE,4,Phone,North,Agent_72
INC04736,C1108,7/10/2025 17:31,7/11/2025 3:46,615,Transaction Mismatch,Missing Transaction,Medium,48,TRUE,5,Email,Central,Agent_84
INC04737,C1857,4/21/2025 19:40,4/21/2025 21:24,104,Chargeback,Merchant Error,Critical,4,TRUE,,Mobile App,East,Agent_99
INC04738,C1185,7/21/2025 7:05,7/22/2025 5:16,1331,Chargeback,Merchant Error,Low,72,TRUE,4,Mobile App,West,Agent_94
INC04739,C1814,8/14/2025 23:48,8/15/2025 6:39,411,Payment Failure,Gateway Error,Medium,48,TRUE,5,Email,Central,Agent_51
INC04740,C1419,4/17/2025 17:07,4/20/2025 13:43,4116,Delay,Clearing Delay,Low,72,TRUE,2,Email,East,Agent_88
INC04741,C1283,8/4/2025 9:01,8/4/2025 20:08,667,Fraud Detection,Account Takeover,Low,72,TRUE,5,Mobile App,West,Agent_4
